category,template
station,"toca {station}"
station,"sintonize em {station}"
station,"coloca {station}"
station,"eu quero ouvir {station}"
station,"toca rádio {{station}}"
station,"transmite {{station}}"
station,"encontra {{station}}"
station,"liga {{station}}"
station,"mude para {{station}}"
station,"você pode tocar {{station}}"
station,"coloca na fila {{station}}"
station,"me mostra {{station}}"
station,"eu gostaria de ouvir {{station}}"
station,"retoma {{station}}"
genre,"toca rádio de {{genre}}"
genre,"eu quero ouvir rádio {{genre}}"
genre,"encontra uma estação de rádio {{genre}} para mim"
genre,"coloca um pouco de rádio {{genre}}"
genre,"transmite um pouco de rádio {{genre}}"
genre,"estou na vibe de {{genre}}"
genre,"coloca na fila {{genre}}"
genre,"me mostra estações {{genre}}"
genre,"toca {{genre}} para mim"
genre,"encontra uma estação {{genre}}"
genre,"sintonize em rádio {{genre}}"
format,"toca uma estação de rádio AM"
format,"eu quero rádio FM"
format,"encontra uma estação de rádio por satélite"
format,"transmite rádio pela internet"
format,"coloca rádio online"
format,"coloca na fila um rádio por podcast"
stream,"transmite {{station}}"
stream,"eu quero transmitir {{station}}"
stream,"encontra um stream"
stream,"toca um stream ao vivo"
stream,"coloca na fila um stream"
stream,"eu quero rádio com transmissão"
mood,"eu quero música relaxante"
mood,"toca algo animado"
mood,"encontra rádio de jazz para mim"
mood,"coloca música clássica"
mood,"eu quero rock"
mood,"toca algo chill"
mood,"encontra música energética"
mood,"eu quero sons ambientes"
mood,"toca rádio de conversa"
mood,"encontra rádio de notícias"
location,"toca rádio de {{location}}"
location,"eu quero uma estação de {{location}}"
location,"encontra uma rádio de {{location}}"
location,"me mostra rádio de {{location}}"
location,"sintonize em {{location}}"
language,"toca rádio em {{language}}"
language,"eu quero uma estação em {{language}}"
language,"encontra uma rádio em {{language}}"
language,"transmite em {{language}}"
availability,"encontra o que está disponível agora"
availability,"qual rádio eu posso sintonizar"
availability,"me mostra as estações atuais"
availability,"toca algo disponível"
availability,"coloca na fila o que está on"
discovery,"recomenda uma estação de rádio"
discovery,"sugere algo para eu ouvir"
discovery,"encontra novas estações de rádio"
discovery,"qual rádio eu deveria sintonizar"
discovery,"me mostra estações em alta"
discovery,"me surpreende com uma estação"
discovery,"encontra pérolas em estações de rádio"
discovery,"o que é popular agora"
category,"eu quero rádio de conversa"
category,"toca rádio de música"
category,"encontra rádio de notícias"
category,"transmite rádio de esportes"
category,"toca rádio variada"
category,"encontra rádio de comédia"
category,"coloca rádio educativa"
provider,"encontra rádio em {{provider}}"
provider,"transmite de {{provider}}"
provider,"me mostra estações de {{provider}}"
provider,"toca rádio de {{provider}}"
generic,"toca o rádio"
generic,"liga o rádio"
generic,"encontra uma estação de rádio para mim"
generic,"coloca um pouco de rádio"
generic,"transmite rádio"
generic,"eu quero ouvir o rádio"
generic,"me mostra rádio"
generic,"coloca na fila uma estação"
generic,"estou entediado, toca rádio"
generic,"toca algo"
