category,template
generic,"puść wiadomości"
generic,"chcę usłyszeć wiadomości"
generic,"daj mi najnowsze wiadomości"
generic,"co się dzieje w wiadomościach"
generic,"czytaj mi nagłówki"
generic,"jaka są najnowsze wiadomości"
generic,"puść poranną wiadomość"
generic,"puść wiadomości dzisiejszego dnia"
generic,"na bieżąco z wiadomościami"
generic,"streamuj wiadomości"
generic,"chciałbym usłyszeć wiadomości"
generic,"puść wiadomości wieczorne"
generic,"znajdź relacje z wiadomości"
generic,"pokaż mi co się dzieje"
generic,"chcę aktualnych zdarzeń"
provider,"puść wiadomości z {provider}"
provider,"chcę usłyszeć wiadomości {{provider}}"
provider,"streamuj wiadomości {{provider}}"
provider,"puść wiadomości {{provider}}"
provider,"znajdź wiadomości {{provider}}"
provider,"co mówi {{provider}} dziś"
provider,"włącz {{provider}}"
provider,"pokaż mi {{provider}}"
provider,"postaw wiadomości {{provider}}"
category,"puść wiadomości {{category}}"
category,"chcę usłyszeć wiadomości {{category}}"
category,"pokaż mi {{category}}"
category,"znajdź aktualizacje {{category}}"
category,"włóż wiadomości {{category}}"
category,"streamuj {{category}}"
category,"postaw {{category}}"
category,"interesują mnie wiadomości {{category}}"
category,"daj mi nagłówki {{category}}"
time,"puść poranną wiadomość"
time,"chcę wiadomości wieczorne"
time,"puść dzisiejszą aktualizację wiadomości"
time,"daj mi ostatnie nagłówki"
time,"puść południową wiadomość"
time,"chcę nocne wiadomości"
time,"pokaż mi breaking news"
time,"znajdź relacje na żywo"
time,"puść niedawne wiadomości"
topic,"chcę wiadomości o {{topic}}"
topic,"znajdź relacje {{topic}}"
topic,"puść wiadomości na {{topic}}"
topic,"pokaż mi aktualizacje {{topic}}"
topic,"streamuj wiadomości {{topic}}"
topic,"postaw historie {{topic}}"
topic,"co nowego o {{topic}}"
topic,"daj mi nagłówki {{topic}}"
topic,"interesują mnie wiadomości {{topic}}"
region,"puść wiadomości z {{region}}"
region,"chcę wiadomości {{region}}"
region,"streamuj relacje {{region}}"
region,"pokaż mi nagłówki {{region}}"
region,"znajdź wiadomości {{region}}"
region,"co się dzieje w {{region}}"
language,"puść wiadomości w {{language}}"
language,"chcę relacje {{language}}"
language,"pokaż mi nagłówki {{language}}"
language,"streamuj w {{language}}"
source,"znajdź relacje {{source}}"
source,"chcę raporty {{source}}"
source,"pokaż mi {{source}}"
source,"puść wiadomości {{source}}"
source,"streamuj {{source}}"
source,"postaw {{source}}"
discovery,"co się trendy"
discovery,"pokaż mi najważniejsze historie"
discovery,"co powinienem wiedzieć dziś"
discovery,"zaskakujące wiadomości"
discovery,"ważne nagłówki"
discovery,"breaking news"
discovery,"najważniejsze historie teraz"
format,"puść podcast wiadomości"
format,"chcę program wiadomości wideo"
format,"pokaż mi pisane streszczenia"
format,"puść wiadomości broadcast"
format,"streamuj wiadomości wideo"
mood,"chcę gruntowne briefing"
mood,"daj mi szybką wersję"
mood,"chcę dogłębną analizę"
mood,"puść lekką relację wiadomości"
mood,"znajdź poważny reportaż"
weather,"jaka jest pogoda"
weather,"powiedz mi pogodę"
weather,"puść prognozę pogody"
weather,"chcę znać pogodę"
traffic,"powiedz mi o ruchu drogowym"
traffic,"puść aktualizacje ruchu drogowego"
traffic,"jaka jest sytuacja na drodze"
traffic,"znajdź wiadomości o ruchu drogowym"
sports,"puść wiadomości sportowe"
sports,"chcę aktualizacje sportowe"
sports,"pokaż mi nagłówki sportowe"
sports,"streamuj relacje sportowe"
business,"puść wiadomości biznesowe"
business,"chcę wiadomości finansowe"
business,"pokaż mi aktualizacje rynkowe"
business,"streamuj relacje biznesowe"
tech,"puść wiadomości technologiczne"
tech,"chcę aktualizacje technologiczne"
tech,"pokaż mi nagłówki tech"
tech,"streamuj relacje technologiczne"
generic,"puść coś"
generic,"chcę aktualnych zdarzeń"
generic,"pokaż mi co się dzieje"
generic,"daj mi aktualizacje"
generic,"streamuj wiadomości"
generic,"postaw wiadomości"
