category,template
generic,"reproduce as noticias"
generic,"quero escoitar as noticias"
generic,"dame as últimas noticias"
generic,"que hai nas noticias hoxe"
generic,"lem para min os titulares"
generic,"cales son as últimas noticias"
generic,"reproduce as noticias da mañá"
generic,"reproduce as noticias de hoxe"
generic,"poñeme ao día coas noticias"
generic,"transmite as noticias"
generic,"gustaríame escoitar as noticias"
generic,"reproduce as noticias da noite"
generic,"búscame cobertura de noticias"
generic,"amósame que está pasando"
generic,"quero actualidades"
provider,"reproduce noticias de {provider}"
provider,"quero escoitar as noticias de {{provider}}"
provider,"transmite noticias de {{provider}}"
provider,"reproduce noticias de {{provider}}"
provider,"búscame as noticias de {{provider}}"
provider,"que di {{provider}} hoxe"
provider,"sintoniza {{provider}}"
provider,"amósame {{provider}}"
provider,"engade á cola as noticias de {{provider}}"
category,"reproduce noticias de {{category}}"
category,"quero escoitar noticias de {{category}}"
category,"amósame {{category}}"
category,"búscame actualizacións de {{category}}"
category,"pon noticias de {{category}}"
category,"transmite {{category}}"
category,"engade á cola {{category}}"
category,"estou interesado en noticias de {{category}}"
category,"dame titulares de {{category}}"
time,"reproduce o resumo da mañá"
time,"quero as noticias da noite"
time,"reproduce a actualización de noticias de hoxe"
time,"dame os últimos titulares"
time,"reproduce as noticias do medio día"
time,"quero as noticias da noite"
time,"amósame noticias de última hora"
time,"búscame cobertura en directo"
time,"reproduce noticias recentes"
topic,"quero noticias sobre {{topic}}"
topic,"búscame cobertura de {{topic}}"
topic,"reproduce noticias sobre {{topic}}"
topic,"amósame actualizacións de {{topic}}"
topic,"transmite noticias de {{topic}}"
topic,"engade á cola historias de {{topic}}"
topic,"que é novo sobre {{topic}}"
topic,"dame titulares de {{topic}}"
topic,"estou interesado en noticias de {{topic}}"
region,"reproduce noticias de {{region}}"
region,"quero noticias de {{region}}"
region,"transmite cobertura de {{region}}"
region,"amósame titulares de {{region}}"
region,"busca noticias de {{region}}"
region,"que está pasando en {{region}}"
language,"reproduce noticias en {{language}}"
language,"quero cobertura de noticias en {{language}}"
language,"amósame titulares en {{language}}"
language,"transmite en {{language}}"
source,"busca cobertura de {{source}}"
source,"quero reportaxes de {{source}}"
source,"amósame {{source}}"
source,"reproduce noticias de {{source}}"
source,"transmite {{source}}"
source,"engade á cola {{source}}"
discovery,"que está en tendencia"
discovery,"amósame as historias principais"
discovery,"que debería saber hoxe"
discovery,"noticias sorprendentes"
discovery,"titulares importantes"
discovery,"noticias de última hora"
discovery,"as melhores historias agora"
format,"reproduce un podcast de noticias"
format,"quero un programa de noticias por vídeo"
format,"amósame resumos escritos"
format,"reproduce un noticiario"
format,"transmite noticias en vídeo"
mood,"quero un resumo completo"
mood,"dame a versión rápida"
mood,"quero un análise en profundidade"
mood,"reproduce cobertura leve de noticias"
mood,"búscame xornalismo serio"
weather,"cal é o tempo"
weather,"lem para min o tempo"
weather,"reproduce a previsión do tempo"
weather,"quero saber o tempo"
traffic,"lem para min o tráfico"
traffic,"reproduce actualizacións de tráfico"
traffic,"cal é a situación do tráfico"
traffic,"busca noticias de tráfico"
sports,"reproduce noticias de deportes"
sports,"quero actualizacións de deportes"
sports,"amósame titulares de deportes"
sports,"transmite cobertura de deportes"
business,"reproduce noticias de negocios"
business,"quero noticias financeiras"
business,"amósame actualizacións de mercado"
business,"transmite cobertura de negocios"
tech,"reproduce noticias de tecnoloxía"
tech,"quero actualizacións de tecnoloxía"
tech,"amósame titulares de tecnoloxía"
tech,"transmite cobertura de tecnoloxía"
generic,"reproduce algo"
generic,"quero actualidades"
generic,"amósame que está pasando"
generic,"dame actualizacións"
generic,"transmite noticias"
generic,"engade á cola noticias"
