category,template
generic,"speel het nieuws"
generic,"ik wil het nieuws horen"
generic,"geef me het laatste nieuws"
generic,"wat is er in het nieuws vandaag"
generic,"lees me de koppen voor"
generic,"wat is het laatste nieuws"
generic,"speel het ochtendnieuws"
generic,"speel het nieuws van vandaag"
generic,"update me over het nieuws"
generic,"stream het nieuws"
generic,"ik wil graag het nieuws horen"
generic,"speel het avondnieuws"
generic,"zoek nieuwsberichtgeving voor me"
generic,"laat me zien wat er aan de hand is"
generic,"ik wil actueel nieuws"
provider,"speel nieuws van {provider}"
provider,"ik wil het nieuws van {{provider}} horen"
provider,"stream nieuws van {{provider}}"
provider,"speel {{provider}} nieuws"
provider,"zoek me het {{provider}} nieuws"
provider,"wat zegt {{provider}} vandaag"
provider,"stem af op {{provider}}"
provider,"laat me {{provider}} zien"
provider,"zet {{provider}} nieuws in de wachtrij"
category,"speel {{category}} nieuws"
category,"ik wil {{category}} nieuws horen"
category,"laat me {{category}} zien"
category,"zoek me {{category}} updates"
category,"zet {{category}} nieuws op"
category,"stream {{category}}"
category,"zet {{category}} in de wachtrij"
category,"ik ben geïnteresseerd in {{category}} nieuws"
category,"geef me {{category}} koppen"
time,"speel het ochtendoverzicht"
time,"ik wil het avondnieuws"
time,"speel het nieuwsupdate van vandaag"
time,"geef me de nieuwste koppen"
time,"speel het middagsnieuws"
time,"ik wil het nachtnieuws"
time,"laat me breaking news zien"
time,"zoek me live berichtgeving"
time,"speel recent nieuws"
topic,"ik wil nieuws over {{topic}}"
topic,"zoek me {{topic}} berichtgeving"
topic,"speel nieuws over {{topic}}"
topic,"laat me {{topic}} updates zien"
topic,"stream {{topic}} nieuws"
topic,"zet {{topic}} verhalen in de wachtrij"
topic,"wat is nieuw over {{topic}}"
topic,"geef me {{topic}} koppen"
topic,"ik ben geïnteresseerd in {{topic}} nieuws"
region,"speel nieuws van {{region}}"
region,"ik wil {{region}} nieuws"
region,"stream {{region}} berichtgeving"
region,"laat me {{region}} koppen zien"
region,"zoek {{region}} nieuws"
region,"wat gebeurt er in {{region}}"
language,"speel nieuws in {{language}}"
language,"ik wil {{language}} nieuwsberichtgeving"
language,"laat me {{language}} koppen zien"
language,"stream in {{language}}"
source,"zoek {{source}} berichtgeving"
source,"ik wil {{source}} reporting"
source,"laat me {{source}} zien"
source,"speel {{source}} nieuws"
source,"stream {{source}}"
source,"zet {{source}} in de wachtrij"
discovery,"wat is trending"
discovery,"laat me topverhalen zien"
discovery,"wat moet ik vandaag weten"
discovery,"verrassend nieuws"
discovery,"belangrijke koppen"
discovery,"breaking news"
discovery,"topverhalen nu"
format,"speel een nieuwspodcast"
format,"ik wil een video nieuwsprogramma"
format,"laat me geschreven samenvattingen zien"
format,"speel een nieuwsuitzending"
format,"stream video nieuws"
mood,"ik wil een uitgebreid overzicht"
mood,"geef me de snelle versie"
mood,"ik wil diepgaande analyse"
mood,"speel licht nieuwsberichtgeving"
mood,"zoek me serieuze journalistiek"
weather,"wat is het weer"
weather,"vertel me het weersbericht"
weather,"speel de weersvoorspelling"
weather,"ik wil het weer weten"
traffic,"vertel me over het verkeer"
traffic,"speel verkeersupdate"
traffic,"hoe ziet het verkeer eruit"
traffic,"zoek verkeersnieuws"
sports,"speel sportnieuws"
sports,"ik wil sportsupdates"
sports,"laat me sportkoppen zien"
sports,"stream sportberichtgeving"
business,"speel zakelijkheidnieuws"
business,"ik wil financieel nieuws"
business,"laat me markt updates zien"
business,"stream zakelijkheidberichtgeving"
tech,"speel techniek nieuws"
tech,"ik wil technologie updates"
tech,"laat me tech koppen zien"
tech,"stream techniek berichtgeving"
generic,"speel iets"
generic,"ik wil actueel nieuws"
generic,"laat me zien wat er aan de hand is"
generic,"geef me updates"
generic,"stream nieuws"
generic,"zet nieuws in de wachtrij"
